mfcc_Hindia-Mata Air_0,mfcc_Hindia-Mata Air_1,mfcc_Hindia-Mata Air_2,mfcc_Hindia-Mata Air_3,mfcc_Hindia-Mata Air_4,mfcc_Hindia-Mata Air_5,mfcc_Hindia-Mata Air_6,mfcc_Hindia-Mata Air_7,mfcc_Hindia-Mata Air_8,mfcc_Hindia-Mata Air_9,mfcc_Hindia-Mata Air_10,mfcc_Hindia-Mata Air_11,mfcc_Hindia-Mata Air_12,mfcc_Hindia-Mata Air_13,mfcc_Hindia-Mata Air_14,mfcc_Hindia-Mata Air_15,mfcc_Hindia-Mata Air_16,mfcc_Hindia-Mata Air_17,mfcc_Hindia-Mata Air_18,mfcc_Hindia-Mata Air_19,mfcc_Hindia-Mata Air_20,mfcc_Hindia-Mata Air_21,mfcc_Hindia-Mata Air_22,mfcc_Hindia-Mata Air_23,mfcc_Hindia-Mata Air_24,mfcc_Hindia-Mata Air_25,mfcc_Hindia-Mata Air_26,mfcc_Hindia-Mata Air_27,mfcc_Hindia-Mata Air_28,mfcc_Hindia-Mata Air_29,mfcc_Hindia-Mata Air_30,mfcc_Hindia-Mata Air_31,mfcc_Hindia-Mata Air_32,mfcc_Hindia-Mata Air_33,mfcc_Hindia-Mata Air_34,mfcc_Hindia-Mata Air_35,mfcc_Hindia-Mata Air_36,mfcc_Hindia-Mata Air_37,mfcc_Hindia-Mata Air_38,mfcc_Hindia-Mata Air_39,mfcc_Hindia-Mata Air_40,mfcc_Hindia-Mata Air_41,mfcc_Hindia-Mata Air_42,mfcc_Hindia-Mata Air_43,mfcc_Hindia-Mata Air_44,mfcc_Hindia-Mata Air_45,mfcc_Hindia-Mata Air_46,mfcc_Hindia-Mata Air_47,mfcc_Hindia-Mata Air_48,mfcc_Hindia-Mata Air_49,mfcc_Hindia-Mata Air_50,mfcc_Hindia-Mata Air_51,mfcc_Hindia-Mata Air_52,mfcc_Hindia-Mata Air_53,mfcc_Hindia-Mata Air_54,mfcc_Hindia-Mata Air_55
1.0,0.48647708,0.53738785,0.50744367,0.5406262,0.3606713,0.36501095,0.5262299,0.23518372,0.20915915,0.24329562,0.3160287,0.15185007,0.051012814,0.1114546,0.43075052,0.26688963,0.3125809,0.09556219,0.1335459,0.5328495,0.46496126,0.3591843,0.062394984,0.11787599,0.13419469,0.15866476,0.14245576,0.10204406,0.0,0.39713627,0.20239651,0.19189759,0.031961665,0.08175081,0.35884088,0.2072778,0.14183582,0.1783146,0.18145189,0.40359727,0.21340911,0.095102325,0.052255407,0.09076701,0.4736997,0.21690285,0.3894472,0.038646743,0.065358706,0.4525578,0.43110058,0.32127923,0.02631618,0.63203305,0.7416045
1.0,0.53069824,0.534977,0.5253092,0.5231196,0.60725355,0.74553275,0.6827079,0.69180477,0.42237592,0.58175266,0.47826818,0.37753493,0.5174346,0.363028,0.6375362,0.43928578,0.4802571,0.4041625,0.4558855,0.6445703,0.539627,0.5268161,0.388999,0.4051512,0.3807566,0.41847774,0.32729408,0.42783827,0.28259176,0.5062657,0.36886632,0.3630541,0.38546592,0.35391313,0.4817261,0.5121773,0.3593806,0.44041935,0.3736025,0.5410268,0.43976092,0.45721143,0.35751238,0.36206132,0.6355512,0.4804473,0.5602822,0.47733933,0.4068461,0.5665403,0.6669152,0.5307746,0.44674665,0.65037227,0.72290796
1.0,0.57447577,0.5456247,0.5762828,0.56224376,0.44896063,0.5410936,0.5307765,0.2317817,0.12922482,0.39236924,0.3759404,0.20755982,0.115144685,0.1781752,0.50241536,0.29006255,0.34097058,0.0,0.10063533,0.5781631,0.47536477,0.40057388,0.10125444,0.08695945,0.42212018,0.31676635,0.27715117,0.008872256,0.029945359,0.40620497,0.390165,0.18458742,0.0,0.13462386,0.3790187,0.27447683,0.0630313,0.0,0.10936324,0.41412595,0.3197899,0.26037103,0.1721024,0.07953839,0.48895347,0.3206012,0.37456638,0.012868255,0.0,0.4921709,0.5531374,0.36473832,0.009437785,0.66280866,0.7405562
1.0,0.50101566,0.52964205,0.49643308,0.5208638,0.48610705,0.42992765,0.6586545,0.6665076,0.4190262,0.5890023,0.3751947,0.34147447,0.5363936,0.27789134,0.42800447,0.29307082,0.48582423,0.3033988,0.32049674,0.5597028,0.5307083,0.53582054,0.3199131,0.2498183,0.29508525,0.3833388,0.32416973,0.33520126,0.32329607,0.4051535,0.4286701,0.38158643,0.38523746,0.24925533,0.38852146,0.31171238,0.22535072,0.33716252,0.37733623,0.46696657,0.33008134,0.36826774,0.40877172,0.20140491,0.5164997,0.34724087,0.45336062,0.32231605,0.38826114,0.53159213,0.5631573,0.47812432,0.35673913,0.6117101,0.72067827
1.0,0.5716372,0.5538019,0.54565376,0.54371876,0.5076209,0.4393294,0.501797,0.19863072,0.1470865,0.40149927,0.39619517,0.20009741,0.09710646,0.2465092,0.38958874,0.26649958,0.3308627,0.01885745,0.12424819,0.5620732,0.47861508,0.38384208,0.062062673,0.104357526,0.35365134,0.2554842,0.10471367,0.0,0.03545364,0.43067548,0.34968096,0.25056517,0.064603135,0.18819234,0.38073707,0.2086593,0.12416318,0.10784554,0.18794832,0.41382122,0.24440262,0.19406559,0.095591165,0.10591391,0.4960886,0.249355,0.29365933,0.0003155172,0.051961772,0.53296775,0.52848786,0.34825426,0.0,0.65281653,0.7234119
1.0,0.5310889,0.538287,0.5183803,0.51824236,0.47252432,0.5404788,0.67356354,0.59970903,0.3854968,0.56376374,0.44910425,0.33926672,0.46068567,0.33901536,0.44912022,0.37808514,0.48243657,0.33614886,0.37378746,0.5773066,0.5517653,0.5180783,0.28056926,0.32308194,0.38571018,0.29048666,0.3703866,0.33663934,0.27184215,0.42998406,0.35585046,0.42873988,0.40130943,0.2756772,0.35770503,0.31977782,0.32170147,0.4642893,0.387071,0.45716605,0.34604028,0.35697478,0.30948627,0.296889,0.52672386,0.33329767,0.48074973,0.38881657,0.34763956,0.5215063,0.55951506,0.497021,0.3755788,0.6192814,0.7305779
1.0,0.5173897,0.5626217,0.51180404,0.49979162,0.41507974,0.47056234,0.50931484,0.27421543,0.10030316,0.3398143,0.38568553,0.13509177,0.15320432,0.20574625,0.49002802,0.29561612,0.34519133,0.068395615,0.1798427,0.57620436,0.4828814,0.3581615,0.0008368939,0.14139017,0.39820325,0.14762211,0.13234574,0.067972824,0.11708285,0.4070599,0.29388666,0.2462498,0.11397448,0.16083528,0.39291954,0.23921639,0.12996572,0.21383741,0.21513306,0.37537026,0.20994958,0.20556933,0.040021107,0.1156244,0.51544225,0.2274481,0.2941994,0.08310282,0.07881159,0.5152778,0.4753432,0.32796353,0.07653904,0.6457963,0.71453613
1.0,0.52604634,0.5455215,0.52426857,0.5030217,0.39699933,0.49001417,0.6435141,0.60148317,0.4377827,0.41980633,0.38504604,0.31879666,0.48913032,0.21696253,0.47763988,0.36682132,0.46369353,0.347493,0.39225075,0.5538979,0.5552165,0.49366838,0.2919565,0.34402412,0.3089069,0.237466,0.2999131,0.35660705,0.30016792,0.4435101,0.39208934,0.36031052,0.34875846,0.22301778,0.39536172,0.23301786,0.26211494,0.37907243,0.3760144,0.4557767,0.28080443,0.35937035,0.30276442,0.25842768,0.5050808,0.27366483,0.433796,0.2879902,0.2910703,0.52939576,0.5899638,0.48741052,0.35933533,0.65100193,0.74005485
1.0,0.51487476,0.5329539,0.5173989,0.5039423,0.42848298,0.39457223,0.5022181,0.23673218,0.103752896,0.28309685,0.29748303,0.14912136,0.15778072,0.17349777,0.46796077,0.30753803,0.30636486,0.11195325,0.14967823,0.5613614,0.47121596,0.36653388,0.059774585,0.09657507,0.3452985,0.1805183,0.25253546,0.10195091,0.0921898,0.4258933,0.30993828,0.15936899,0.052764595,0.15945597,0.40126163,0.20161927,0.160413,0.11868043,0.14292914,0.3692924,0.22846651,0.15315318,0.052857995,0.06766674,0.5229881,0.22448306,0.30633456,0.0,0.10071954,0.51071405,0.44495487,0.34345734,0.079985335,0.6289414,0.71938235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097008206,0.5041471,0.0,0.0,0.0,0.0,0.21700129,0.0,0.0,0.0663559,0.0,0.0,0.0,0.0,0.12612441,0.0,0.32428584,0.0,0.008355945,0.0,0.17066988,0.1354162,0.0,0.0,0.10445377,0.0,0.05635038,0.0,0.0,0.30111313,0.121190794,0.0,0.0,0.0,0.10669354,0.03748578,0.0,0.0,0.0,0.10505395,0.0,0.0,0.0,0.0,0.0808309,0.0,0.0
0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,0.9999999,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.999737,0.43001446,0.4402518,0.39983135,0.45684236,0.052490994,0.18545076,0.46491352,0.3570588,0.0,0.0,0.3570155,0.251157,0.29657304,0.15099022,0.0,0.25053972,0.4076973,0.24368991,0.12610692,0.5575766,0.4574478,0.42369467,0.0,0.17773229,0.0,0.03775102,0.0,0.25028774,0.12687877,0.0,0.15903012,0.1532163,0.16924654,0.13843274,0.0,0.07892944,0.073880255,0.021159798,0.0,0.04838714,0.06672986,0.13044459,0.0,0.0,0.10877098,0.05567971,0.38399088,0.08822175,0.15611875,0.08476256,0.4542554,0.4170688,0.11493518,0.48033,0.6046851
0.99931896,0.6621756,0.62275803,0.6312732,0.59667385,0.48832056,0.57304,0.70331323,0.8504956,0.6808295,0.8198682,0.51097983,0.45480794,0.65486175,0.4371699,0.56208456,0.44102362,0.5762689,0.5242448,0.49231905,0.6924354,0.6015379,0.5589909,0.3369891,0.44547555,0.654917,0.43349087,0.4683456,0.5357831,0.38233507,0.5126097,0.47019973,0.49761927,0.4676808,0.4636681,0.48794717,0.37668145,0.3712069,0.4412077,0.4680426,0.5328398,0.41855606,0.43043086,0.3145101,0.3203971,0.56409144,0.3399785,0.58084285,0.3921513,0.35574043,0.49456394,0.75736505,0.59070724,0.46542248,0.70059866,0.7460221
0.99877375,0.49270174,0.5389964,0.5061045,0.54706854,0.22446384,0.34675607,0.53912437,0.37794003,0.1484171,0.23832949,0.32917684,0.27306443,0.12700862,0.14666687,0.29484308,0.27620605,0.36653045,0.11971033,0.13213424,0.5564007,0.4813368,0.37361392,0.0805722,0.16610208,0.11922833,0.13740273,0.20526403,0.11065535,0.010456413,0.17394206,0.22175409,0.222655,0.0629435,0.15208712,0.17208242,0.22396837,0.20317993,0.16683927,0.13517453,0.30691555,0.1500439,0.19023019,0.09692373,0.052816406,0.24193141,0.20917028,0.4170464,0.029589735,0.09773062,0.22248167,0.45766905,0.36693904,0.054723978,0.6396479,0.738875
0.998137,0.5319096,0.54180455,0.5215888,0.52501285,0.51844263,0.7490955,0.6553654,0.79149497,0.37721032,0.69396365,0.46441796,0.46278924,0.55511963,0.39339003,0.5963852,0.45469755,0.49694884,0.42822397,0.4387896,0.64522517,0.5434537,0.5163642,0.4233746,0.4418523,0.4280423,0.40111178,0.35709962,0.48144048,0.34098074,0.49291798,0.37985736,0.36312976,0.41107503,0.3821534,0.45195973,0.54674697,0.39737687,0.43094775,0.3007027,0.50919133,0.43151316,0.5389236,0.36463878,0.3284952,0.5220314,0.4806155,0.5624864,0.4758552,0.45454484,0.490282,0.6914659,0.54791456,0.48826075,0.6531329,0.7209666
0.99744844,0.57470953,0.5543243,0.5632001,0.56859523,0.28873578,0.5255079,0.55480075,0.35353482,0.18549375,0.4090779,0.3764319,0.2867169,0.17205507,0.19837777,0.30789492,0.3300138,0.39240882,0.0,0.15470314,0.57578915,0.4801964,0.42262584,0.15606627,0.1970518,0.23891613,0.30842754,0.35729036,0.0685243,0.0,0.16792889,0.387957,0.19225663,0.0,0.21974012,0.16237989,0.28371042,0.11458213,0.0,0.08886619,0.33604926,0.30523467,0.33922592,0.164997,0.07362666,0.26725197,0.332721,0.40974203,0.021087721,0.05747457,0.26894048,0.58683753,0.38194135,0.059222296,0.67103463,0.73920816
0.99674857,0.50016993,0.53325087,0.47911617,0.53028756,0.47329217,0.46985266,0.6545104,0.72254944,0.34387767,0.56153697,0.36871243,0.39766848,0.5875695,0.30034775,0.41701075,0.33933052,0.5151822,0.29662257,0.33377266,0.61698824,0.52496266,0.54044414,0.30411592,0.31693012,0.3315912,0.37107858,0.36188796,0.3610673,0.3622768,0.37281248,0.4285605,0.38015273,0.35126776,0.31700954,0.31084502,0.3072782,0.26187837,0.34593454,0.36289325,0.36568722,0.31929073,0.42542702,0.33817726,0.1474348,0.4211738,0.348261,0.5031838,0.30654252,0.42892247,0.42942438,0.5819757,0.48209295,0.3787607,0.61610657,0.7189139
0.99607503,0.5687536,0.56335145,0.5367716,0.5467599,0.34590957,0.41905797,0.52460253,0.309487,0.16645429,0.36768922,0.409453,0.3017812,0.14357015,0.25927857,0.23633513,0.31264386,0.3858407,0.014741361,0.13993454,0.5240407,0.4833202,0.42390016,0.10546958,0.18781911,0.23049933,0.27148837,0.1473604,0.038285047,0.07142038,0.19520505,0.3683299,0.26776236,0.058780506,0.24248119,0.15506199,0.22865388,0.17079453,0.103390455,0.15292193,0.3260676,0.2334094,0.2508554,0.10326109,0.054840945,0.24474442,0.25987545,0.35807383,0.0,0.1144397,0.30897987,0.56948835,0.38107464,0.0,0.656782,0.72671664
0.99545985,0.5328698,0.54134756,0.5130501,0.52021676,0.38466713,0.522084,0.64694476,0.7020516,0.35974854,0.56771654,0.43400106,0.3971694,0.47711018,0.36009926,0.40716088,0.39459968,0.505297,0.34554774,0.3748182,0.6543707,0.53285396,0.533658,0.30006528,0.39907855,0.40347695,0.3125526,0.38457444,0.36398864,0.33767748,0.3633668,0.36767238,0.41976964,0.3868243,0.3099811,0.3156888,0.31075484,0.3264837,0.4342184,0.33611044,0.39291117,0.3181172,0.36970726,0.28953308,0.25563967,0.38700843,0.3221135,0.5127341,0.4016364,0.34771013,0.47591,0.60412216,0.5198098,0.370117,0.6239865,0.72979677
0.99492705,0.5202423,0.56065035,0.500681,0.49870968,0.19957098,0.4896286,0.52038693,0.43886235,0.112847485,0.31923595,0.3965981,0.24582472,0.20915532,0.23572865,0.27050987,0.31885716,0.39624885,0.11705142,0.1659516,0.5529715,0.49058214,0.37922835,0.015369743,0.20373712,0.18370426,0.18878506,0.18295735,0.1183211,0.13275912,0.19062808,0.2983047,0.265415,0.1503205,0.21332863,0.16225627,0.2456325,0.1871261,0.18680902,0.15889607,0.26115572,0.18449488,0.26684153,0.0903289,0.05875857,0.20194998,0.25143668,0.33516195,0.12454382,0.12594399,0.3026363,0.5047774,0.37896356,0.079537526,0.6459468,0.71686125
0.9944915,0.53583086,0.5497555,0.50970954,0.503976,0.29491067,0.47743243,0.6460999,0.68508726,0.39886415,0.4513494,0.3862241,0.41025558,0.5185417,0.24870235,0.37676233,0.34824812,0.5072228,0.3126034,0.37648183,0.6238071,0.5410515,0.4820967,0.28133228,0.36287224,0.30369586,0.24413748,0.33911163,0.35925168,0.3294944,0.3051876,0.39097327,0.3518777,0.3529759,0.280377,0.26118684,0.23342343,0.28821614,0.34890348,0.34928313,0.39067727,0.2741713,0.39724556,0.28197718,0.1887744,0.29555506,0.2628291,0.47023457,0.27756608,0.32141915,0.37957686,0.6157219,0.49651507,0.31998962,0.65240985,0.74068564
0.9941586,0.5205154,0.5411548,0.5137278,0.50648665,0.2903186,0.40060708,0.54622126,0.38002893,0.16101187,0.4018365,0.3276764,0.27286077,0.25738186,0.22046074,0.3540745,0.31881747,0.3525668,0.13043113,0.17296475,0.50672907,0.47097152,0.39125803,0.09745912,0.20031296,0.25549296,0.21643935,0.29132128,0.12342623,0.115162715,0.25959525,0.33015946,0.15961973,0.119347334,0.23024693,0.20945507,0.21421543,0.18995658,0.10371288,0.1397435,0.3077015,0.24754912,0.23970369,0.06790027,0.0405944,0.30187216,0.2141918,0.37112513,0.021135941,0.13623674,0.3073178,0.47824925,0.36945677,0.060560003,0.6273436,0.72157305
0.0,0.0,0.0,0.0,0.0,0.66459906,0.0,0.0,0.0,0.0,0.8342525,0.0,0.0,0.0,0.0,0.7218187,0.0,0.0,0.0036042333,0.0,0.0,0.0,0.0,0.07512869,0.0,0.78159887,0.0,0.0,0.0,0.17666289,0.76940984,0.0,0.0,0.060553953,0.0,0.7237663,0.0,0.0,0.2475725,0.0,0.2485705,0.0,0.0,0.07748339,0.0,0.69277203,0.0,0.0,0.061728097,0.0,0.70903325,0.0,0.0,0.033645406,0.0,0.0
1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,0.99999994,1.0,0.9999999,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,0.9999999,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0
0.9994474,0.43867567,0.4347102,0.39447445,0.46393037,0.0,0.12180209,0.4689221,0.47190046,0.11570285,0.0,0.35741836,0.35572758,0.3853559,0.24617055,0.0,0.25311518,0.43474153,0.30126888,0.40630358,0.32236204,0.44300508,0.4380151,0.0,0.39659676,0.0,0.121944144,0.05341336,0.3181532,0.16047563,0.0,0.08066557,0.13693316,0.20823783,0.2400549,0.0,0.09432468,0.0782426,0.0032052249,0.05995843,0.0,0.067754656,0.14702037,0.0,0.11033239,0.0,0.071128234,0.40195522,0.06998875,0.29457137,0.0,0.47985092,0.44264236,0.13774192,0.4821048,0.5959116
0.99856865,0.67481065,0.62145925,0.6227949,0.59555876,0.5753664,0.573134,0.6791079,0.8575158,0.6560656,0.6361363,0.5262244,0.56658757,0.6776233,0.43070257,0.5947581,0.44672754,0.6091267,0.51617724,0.6703912,0.6723262,0.5970268,0.57465273,0.31095958,0.54066575,0.57308877,0.4914108,0.5023662,0.5242859,0.4491483,0.58353055,0.4953931,0.5171316,0.46826965,0.48497027,0.567029,0.3819845,0.39163977,0.3612377,0.47648242,0.52951175,0.48257074,0.43835974,0.29830503,0.35648465,0.5992558,0.376599,0.6053966,0.32340872,0.39816645,0.5730218,0.76488644,0.58786416,0.44285345,0.70345664,0.746818
0.9974232,0.5015082,0.54434645,0.49502912,0.53931844,0.21605708,0.31781504,0.5095959,0.47982076,0.17534912,0.19520853,0.32706267,0.38931894,0.22929838,0.19266653,0.2716426,0.2784194,0.4263284,0.1462162,0.36633855,0.24078403,0.4758246,0.41126317,0.12750295,0.32735616,0.18292549,0.17587738,0.22530377,0.15303135,0.059072003,0.20069882,0.18181428,0.242288,0.100769445,0.23679468,0.22643232,0.22020462,0.23085958,0.15189438,0.18435341,0.17974201,0.11187063,0.18429829,0.13529618,0.15366454,0.18445976,0.21386224,0.44069013,0.015196227,0.18341586,0.20779338,0.48945358,0.40198886,0.065288976,0.63856554,0.7279018
0.9960863,0.5357736,0.5463444,0.52255005,0.5131609,0.5736249,0.7201894,0.6088617,0.81116974,0.39147598,0.61073655,0.45949408,0.550875,0.61282206,0.4254507,0.61037266,0.46524328,0.52079684,0.4281401,0.5143346,0.4596544,0.54145765,0.5168703,0.47164762,0.553286,0.53978074,0.43760765,0.37299746,0.48604822,0.3797906,0.59450686,0.33331496,0.3779006,0.43226993,0.4301421,0.6000414,0.53748477,0.39376682,0.39940804,0.28296253,0.47761714,0.46781963,0.5323454,0.3540389,0.37676156,0.57188475,0.49247986,0.59134805,0.44473606,0.5292442,0.5671458,0.7014264,0.549323,0.4549185,0.64884114,0.71977675
0.99464273,0.5753063,0.5617981,0.56596655,0.5594635,0.2642733,0.50628555,0.50637406,0.4361531,0.26482338,0.29485163,0.383802,0.38427246,0.2811591,0.21351181,0.28175044,0.3477042,0.4327109,0.039760917,0.37793705,0.24802944,0.49182084,0.42204016,0.21133672,0.35488725,0.24162577,0.355982,0.36790055,0.17106843,0.0,0.23770253,0.34694955,0.21548617,0.0,0.27507004,0.26097053,0.29732814,0.1568467,0.0,0.117888436,0.23888358,0.2952968,0.3631826,0.1555612,0.18925266,0.22783476,0.35582715,0.44350883,0.0,0.1731928,0.24510989,0.5861837,0.41770527,0.06125626,0.6723156,0.73143995
0.9931791,0.5075798,0.53804773,0.47997794,0.5214693,0.5519863,0.48560062,0.6142511,0.7662521,0.35374928,0.50019985,0.3717084,0.47793162,0.6284726,0.31290376,0.49371293,0.38850427,0.5321493,0.31991816,0.5397387,0.5653694,0.533651,0.5331732,0.30329236,0.50282025,0.44832048,0.4016167,0.3424262,0.4420601,0.39844787,0.5126088,0.40131682,0.38336927,0.33053708,0.37292284,0.48708594,0.31828415,0.2679637,0.34109205,0.37021923,0.41453853,0.3497837,0.40445128,0.27507472,0.23166122,0.492756,0.35813376,0.51223546,0.27439246,0.49368465,0.4981484,0.5883735,0.51105857,0.36238843,0.6213717,0.7099455
0.99177706,0.57268757,0.564607,0.5267413,0.5377703,0.31089315,0.37094057,0.4965125,0.41809893,0.18968382,0.3170235,0.42343944,0.40317824,0.22363235,0.2766104,0.29163074,0.348559,0.42787266,0.0,0.38050404,0.26524964,0.49369627,0.4544766,0.13502148,0.3483392,0.25844258,0.30493173,0.19538325,0.09210874,0.104697555,0.27592188,0.34989592,0.2834983,0.051214233,0.29540482,0.27085683,0.25859123,0.1811172,0.07847832,0.18129517,0.23739675,0.25152972,0.2646565,0.110817276,0.1709102,0.23830755,0.2911103,0.39170784,0.00735119,0.19839671,0.29637426,0.576608,0.41519552,0.0,0.66057926,0.7192399
0.9905068,0.53057754,0.54223835,0.5011411,0.5131905,0.47181278,0.49420175,0.60865664,0.75917387,0.35463187,0.51099485,0.42155105,0.5042183,0.5091436,0.37020665,0.46490973,0.37908646,0.52026486,0.34331024,0.53183836,0.58110386,0.51583266,0.5340885,0.29380283,0.49621397,0.4671992,0.3414593,0.41456854,0.36171716,0.3873979,0.49660462,0.3393715,0.41304055,0.37545842,0.34655318,0.47252348,0.34660232,0.31913346,0.36457258,0.3291598,0.3903613,0.3352888,0.35974732,0.29097152,0.3344715,0.4527668,0.3395297,0.5113633,0.37428463,0.3915813,0.54216295,0.60176194,0.5259412,0.35843873,0.6258725,0.7175605
0.98942244,0.52582437,0.5630091,0.4999308,0.48997912,0.21806133,0.47142252,0.5059392,0.53125423,0.18619679,0.28960085,0.4263219,0.39775944,0.28198656,0.25051883,0.25176162,0.31487224,0.43742487,0.12464406,0.3930075,0.304597,0.47851515,0.40748665,0.0632426,0.3636572,0.1849274,0.28115878,0.23751287,0.16509396,0.16629761,0.2690357,0.26524234,0.27093303,0.17095712,0.26209033,0.25962806,0.27985802,0.22364704,0.13375363,0.1895165,0.25512192,0.2252851,0.2750252,0.1333923,0.16507377,0.18227819,0.27884758,0.39593834,0.13882661,0.23143044,0.2718162,0.5073926,0.42956996,0.083547965,0.6463865,0.7168325
0.98855907,0.54237527,0.55307615,0.49805486,0.49946678,0.40302452,0.42337325,0.6023355,0.7149034,0.38628957,0.43462953,0.38896427,0.5054367,0.54890704,0.30635202,0.40467495,0.34223205,0.5299179,0.30080262,0.5507976,0.5526654,0.5232441,0.49228776,0.27367386,0.4558796,0.3766709,0.32457104,0.36378223,0.38357836,0.36598268,0.4403439,0.363245,0.3441783,0.36825195,0.3190364,0.4284528,0.22970633,0.29245454,0.29159278,0.3507772,0.3878636,0.3342658,0.3522938,0.27646202,0.2219699,0.35659784,0.27736133,0.49332812,0.25890648,0.43326765,0.44549382,0.6241213,0.509159,0.28866816,0.6539621,0.73316085
0.9879318,0.52697027,0.5355884,0.5035882,0.50774306,0.27601165,0.37309122,0.48911333,0.4630399,0.21787915,0.31065017,0.34497708,0.38242382,0.3086591,0.25146094,0.29149503,0.3326315,0.40755665,0.13764521,0.40957534,0.2678603,0.46557677,0.39409697,0.16544078,0.39174578,0.2631769,0.27906597,0.31187075,0.19550845,0.1322132,0.29023746,0.2761619,0.18784162,0.1701996,0.30842507,0.2634121,0.23536424,0.23008634,0.086520836,0.17498782,0.2779338,0.2799867,0.23255907,0.10269927,0.17264326,0.23420309,0.23618454,0.39918208,0.035365917,0.25224712,0.28686345,0.5041286,0.3735525,0.062346086,0.6282325,0.72046846
0.0,0.0,0.0,0.0,0.0,0.75057375,0.0,0.0,0.0,0.0,0.75580364,0.0,0.0,0.0,0.0,0.6968584,0.0,0.0,0.0,0.0,0.042475,0.0,0.0,0.027181447,0.0,0.7233778,0.0,0.0,0.0,0.114982136,0.75555575,0.0,0.0,0.0,0.0,0.72700083,0.0,0.0,0.18784852,0.0,0.425888,0.02973479,0.0,0.033157036,0.0,0.73589253,0.0,0.0,0.0,0.0,0.7588508,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0000001,1.0,1.0,0.99999994,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0
0.99580216,0.43673736,0.43644986,0.39732572,0.45184782,0.0,0.09434998,0.44517982,0.5297926,0.29012665,0.0,0.38435054,0.3966582,0.42306647,0.26305008,0.0,0.25450826,0.44257966,0.39817864,0.45414796,0.13258556,0.44369355,0.44260183,0.0,0.42974713,0.0,0.13853316,0.007358581,0.3834599,0.16594912,0.0,0.050177947,0.13604818,0.21222782,0.24487439,0.0,0.07355541,0.091996565,0.0,0.10825549,0.0,0.0,0.16440535,0.0,0.11771445,0.0,0.07769151,0.41310608,0.06711713,0.31696704,0.0,0.4580567,0.4664805,0.20233285,0.47326982,0.6004895
0.99050325,0.6753433,0.6278062,0.6283508,0.5874331,0.58532286,0.59990895,0.6058245,0.81826055,0.6206027,0.59817946,0.56051016,0.5940801,0.6696552,0.4583066,0.57063246,0.4663047,0.58966184,0.58138734,0.6914706,0.62998724,0.6017582,0.58216405,0.30837074,0.58432114,0.55177057,0.5181282,0.5075052,0.55560696,0.41707122,0.5684643,0.4944562,0.5158821,0.40715283,0.4756868,0.54958355,0.38279736,0.38940066,0.32835382,0.4984815,0.48459142,0.579371,0.4233451,0.30873808,0.37654486,0.60002303,0.39072108,0.617727,0.28804934,0.3978796,0.5830346,0.7191299,0.5894289,0.3993993,0.6930763,0.7428902
0.9857297,0.49169314,0.540434,0.49245358,0.54007846,0.18613158,0.29780665,0.45859548,0.5427815,0.29934102,0.15759216,0.3502077,0.44032574,0.33720443,0.19206202,0.21285851,0.30225104,0.41221938,0.28645295,0.43755522,0.00048093498,0.4624952,0.42946002,0.16361195,0.35576403,0.15904967,0.2171165,0.20010412,0.27216187,0.004374638,0.16231242,0.14605598,0.2587879,0.0679581,0.23839065,0.17986022,0.21249828,0.25047898,0.13049737,0.25134346,0.08624622,0.039412886,0.18937597,0.17753589,0.1579706,0.16550694,0.21958122,0.46928763,0.029601589,0.20999414,0.18275431,0.4931856,0.47013393,0.08498399,0.6336608,0.7302231
